120356938,28.4659941,77.0810773,2019080405
120356938,28.4659941,77.0810773,2019080405
120356938,28.4659941,77.0810773,2019080405
120356938,28.4659941,77.0810773,2019080405
120356938,28.4659941,77.0810773,2019080405
120356938,28.4659941,77.0810773,2019080405
516143070,10.9533313,78.0577503,2019080405
516143070,10.9533313,78.0577503,2019080405
516143070,10.9533313,78.0577503,2019080405
516143070,10.9533313,78.0577503,2019080405
516143070,10.9533313,78.0577503,2019080405
516143070,10.9533313,78.0577503,2019080405
516143070,10.9533313,78.0577503,2019080405
516143070,10.9533313,78.0577503,2019080405
516143070,10.9533313,78.0577503,2019080405
415735122,28.4568019,77.0926723,2019080405
415735122,28.4568034,77.0926817,2019080405
516143070,10.9533313,78.0577503,2019080405
516143070,10.9533313,78.0577503,2019080405
516143070,10.9533313,78.0577503,2019080405
516143070,10.9533313,78.0577503,2019080405
516143070,10.9533313,78.0577503,2019080405
516143070,10.9533313,78.0577503,2019080405
516143070,10.9533313,78.0577503,2019080405
516143070,10.9533313,78.0577503,2019080405
516143070,10.9533313,78.0577503,2019080405
516143070,10.9533313,78.0577503,2019080405
516143070,10.9533313,78.0577503,2019080405
516143070,10.9533313,78.0577503,2019080405
516143070,10.9533313,78.0577503,2019080405
516143070,10.9533313,78.0577503,2019080405
516143070,10.9533313,78.0577503,2019080405
415735122,28.4568034,77.0926817,2019080405
415735122,28.4568034,77.0926817,2019080405
415735122,28.4568034,77.0926817,2019080405
415735122,28.4568034,77.0926817,2019080405
415735122,28.4568034,77.0926817,2019080405
415735122,28.4568034,77.0926817,2019080405
415735122,28.4568034,77.0926817,2019080405
415735122,28.4568034,77.0926817,2019080405
415735122,28.4568034,77.0926817,2019080405
415735122,28.4568034,77.0926817,2019080405
415735122,28.4568034,77.0926817,2019080405
415735122,28.4568034,77.0926817,2019080405
415735122,28.4568034,77.0926817,2019080405
415735122,28.4568034,77.0926817,2019080405
415735122,28.4568034,77.0926817,2019080405
415735122,28.4568034,77.0926817,2019080405
415735122,28.4568034,77.0926817,2019080405
415735122,28.4568034,77.0926817,2019080405
516143070,10.9533313,78.0577503,2019080405
516143070,10.9533313,78.0577503,2019080405
516143070,10.9533313,78.0577503,2019080405
516143070,10.9533313,78.0577503,2019080405
516143070,10.9533313,78.0577503,2019080405
516143070,10.9533313,78.0577503,2019080405
516143070,10.9533313,78.0577503,2019080405
516143070,10.9533313,78.0577503,2019080405
516143070,10.9533313,78.0577503,2019080405
516143070,10.9533313,78.0577503,2019080405
516143070,10.9533313,78.0577503,2019080405
516143070,10.9533313,78.0577503,2019080405
516143070,10.9533313,78.0577503,2019080405
516143070,10.9533313,78.0577503,2019080405
516143070,10.9533313,78.0577503,2019080405
516143070,10.9533313,78.0577503,2019080405
516143070,10.9533313,78.0577503,2019080405
516143070,10.9533313,78.0577503,2019080405
516143070,10.9533313,78.0577503,2019080405
516143070,10.9533313,78.0577503,2019080405
516143070,10.9533313,78.0577503,2019080405
516143070,10.9533313,78.0577503,2019080405
415735122,28.4568034,77.0926817,2019080405
415735122,28.4568034,77.0926817,2019080405
516143070,10.9533313,78.0577503,2019080405
516143070,10.9533313,78.0577503,2019080405
606473591,24.2260391,88.4204417,2019080405
606473591,24.2260391,88.4204417,2019080405
606473591,24.2260391,88.4204417,2019080405
606473591,24.2260391,88.4204417,2019080405
415735122,28.4568034,77.0926817,2019080405
415735122,28.4568034,77.0926817,2019080405
415735122,28.4568034,77.0926817,2019080405
415735122,28.4568034,77.0926817,2019080405
415735122,28.4568034,77.0926817,2019080405
415735122,28.4568034,77.0926817,2019080405
415735122,28.4568034,77.0926817,2019080405
415735122,28.4568034,77.0926817,2019080405
415735122,28.4568034,77.0926817,2019080405
415735122,28.4568034,77.0926817,2019080405
415735122,28.4568034,77.0926817,2019080405
415735122,28.4568034,77.0926817,2019080405
516143070,10.9533313,78.0577503,2019080405
516143070,10.9533313,78.0577503,2019080405
516143070,10.9533313,78.0577503,2019080405
516143070,10.9533313,78.0577503,2019080405
516143070,10.9533313,78.0577503,2019080405
516143070,10.9533313,78.0577503,2019080405
516143070,10.9533313,78.0577503,2019080405
516143070,10.9533313,78.0577503,2019080405
516143070,10.9533313,78.0577503,2019080405
516143070,10.9533313,78.0577503,2019080405
516143070,10.9533313,78.0577503,2019080405
516143070,10.9533313,78.0577503,2019080405
516143070,10.9533313,78.0577503,2019080405
516143070,10.9533313,78.0577503,2019080405
516143070,10.9533313,78.0577503,2019080405
516143070,10.9533313,78.0577503,2019080405
516143070,10.9533313,78.0577503,2019080405
606473591,24.2260391,88.4204417,2019080405
516143070,10.9533313,78.0577503,2019080405
516143070,10.9533313,78.0577503,2019080405
516143070,10.9533313,78.0577503,2019080405
516143070,10.9533313,78.0577503,2019080405
516143070,10.9533313,78.0577503,2019080405
516143070,10.9533313,78.0577503,2019080405
516143070,10.9533313,78.0577503,2019080405
606473591,24.2260391,88.4204417,2019080405
606473591,24.2260391,88.4204417,2019080405
606473591,24.2260391,88.4204417,2019080405
606473591,24.2260391,88.4204417,2019080405
606473591,24.2260391,88.4204417,2019080405
606473591,24.2260391,88.4204417,2019080405
606473591,24.2260391,88.4204417,2019080405
415735122,28.4568034,77.0926817,2019080405
415735122,28.4568034,77.0926817,2019080405
415735122,28.4568034,77.0926817,2019080405
415735122,28.4568034,77.0926817,2019080405
415735122,28.4568034,77.0926817,2019080405
415735122,28.4568034,77.0926817,2019080405
516143070,10.9533313,78.0577503,2019080405
516143070,10.9533313,78.0577503,2019080405
516143070,10.9533313,78.0577503,2019080405
516143070,10.9533313,78.0577503,2019080405
516143070,10.9533313,78.0577503,2019080405
